id,lon,lat
1770352701,26.8345512,58.3470317
1770352703,26.8344671,58.3473532
1770352705,26.8344152,58.3480041
1770352706,26.8343313,58.3490825
1770352720,26.8342453,58.3497482
1770352721,26.8340375,58.3503837
1770352722,26.8495203,58.3504363
1770352723,26.8328119,58.3505417
1770352724,26.8327044,58.350568
1770352725,26.8329768,58.350568
1770352726,26.8340375,58.3506282
1770352727,26.8341235,58.3507899
1770352728,26.8341235,58.3509064
1770352729,26.8415922,58.3509709
1770352730,26.8340016,58.3510155
1770352731,26.841312,58.3510632
1770352732,26.8337866,58.351087
1770352733,26.8430581,58.3511077
1770352734,26.841209,58.3512838
1770352735,26.8311922,58.3513051
1770352736,26.8329123,58.3513728
1770352737,26.8459509,58.3513743
1770352738,26.8474494,58.3515008
1770352739,26.8472214,58.3515145
1770352740,26.8305615,58.3515721
1770352741,26.8305185,58.3516736
1770352742,26.8305902,58.3517413
1770352743,26.8410878,58.3518161
1770352744,26.8313857,58.3519331
1770352745,26.8309629,58.3519669
1770352747,26.8310847,58.351997
1770352748,26.8314717,58.3520647
1770352750,26.8409924,58.3521955
1770352752,26.8408841,58.3523423
1770352753,26.8405889,58.3524458
1770352755,26.8314932,58.3525197
1770352756,26.8402667,58.3525465
1770352758,26.8401726,58.3526947
1770352759,26.831283,58.3527454
1770352762,26.8315261,58.3527787
1770352764,26.8311337,58.3527831
1770352766,26.8310122,58.3528367
1770352769,26.8313278,58.3528746
1770352771,26.831598,58.3529397
1770352773,26.8309459,58.3529788
1770352782,26.831667,58.3530353
1770352783,26.8319185,58.3531281
1770352784,26.8310232,58.3531629
1770352785,26.8400527,58.3531728
1770352786,26.8322583,58.3532369
1770352787,26.8327695,58.3533354
1770352788,26.8337394,58.3534558
1770352789,26.8399444,58.3534961
1770352790,26.8348999,58.3535964
1770352792,26.8363588,58.3537907
1770352793,26.832562,58.3538117
1770352795,26.8313244,58.3538327
1770352797,26.8365025,58.3538342
1770352799,26.8335458,58.3538732
1770352801,26.8365578,58.3539008
1770352804,26.8347837,58.3539108
1770352806,26.8363505,58.3542792
1770352807,26.8347175,58.3542966
1770352809,26.83351,58.354301
1770352811,26.8325347,58.3543155
1770352823,26.8315537,58.3543184
1770352825,26.8365384,58.3543213
1770352828,26.8316228,58.3543401
1770352830,26.8365964,58.3544851
1770352832,26.8369556,58.3545924
1770352833,26.8395985,58.3547278
1770352835,26.8392348,58.3561701
1770352836,26.8386182,58.3584988
1770352838,26.8385205,58.3589944
1770352839,26.8286859,58.3596731
1770352841,26.8291064,58.3597601
1770352842,26.8294855,58.3598626
1770352844,26.829829,58.3601236
1770352845,26.8301725,58.360366
1770352846,26.8305635,58.3604934
1770352847,26.8310965,58.3605959
1770352848,26.8314697,58.3606487
1770352850,26.8335723,58.360947
1770352852,26.83606,58.3612763
1770352853,26.8381923,58.3615684
1770352864,26.8405911,58.3618977
1770352866,26.8349346,58.3621432
1770352867,26.8354381,58.3621711
1770352869,26.8364509,58.3622364
1770352871,26.8380857,58.3622519
1770352873,26.8432742,58.3622736
1770352875,26.8379731,58.362314
1770352877,26.8435348,58.3623203
1770352878,26.8438784,58.3623731
1770352880,26.8459099,58.3626806
1770352883,26.8463719,58.362836
1770352884,26.846782,58.3630185
1770352886,26.8472959,58.3632616
1770352888,26.8477935,58.3634045
1770352889,26.8480794,58.3634847
1770352891,26.8485338,58.3635288
1770352893,26.8491407,58.3636105
1787746846,26.7473116,58.3732725
1787746849,26.7470899,58.3730205
1787746855,26.7480251,58.3732266
1788825014,26.6961297,58.3467422
1788825015,26.6966154,58.3464535
1800829112,26.7108791,58.3761087
1800829114,26.7107468,58.3761919
1803207799,26.7370165,58.3991399
1803207800,26.7375142,58.3996601
1808532373,26.761913,58.3879945
1808532376,26.7621854,58.3893462
1808532377,26.7623283,58.389389
1808532378,26.7628845,58.3894958
1808532379,26.7642029,58.389811
1808532387,26.7616336,58.3861764
1808532389,26.7652724,58.3904461
1808532390,26.7661264,58.3909694
1808532392,26.7615502,58.3861171
1808532393,26.7724568,58.3973032
1808532395,26.7745109,58.3973193
1808532396,26.782382,58.3973969
1808532399,26.7824833,58.3986268
1808532404,26.7669386,58.3914073
1808532405,26.7673738,58.3914731
1808532406,26.7682779,58.391581
1808532407,26.7680311,58.3914911
1808532408,26.7684196,58.391748
1808532410,26.7683431,58.3926767
1808532411,26.7683751,58.3928677
1808532412,26.7683724,58.3936417
1808532413,26.7684169,58.3940803
1808532414,26.768353,58.3954832
1808532415,26.7683514,58.3961593
1808532416,26.7683599,58.3968907
1808532417,26.7615987,58.3863185
1808532421,26.7615001,58.3867666
1808532425,26.7666722,58.3913161
1808532433,26.7685281,58.3971644
1808532439,26.7619281,58.3853546
1808532443,26.7622262,58.3886932
1808667991,26.7446251,58.4004558
1808667992,26.7432173,58.4010875
1827486873,26.796338,58.3594701
1827486875,26.7965702,58.3602151
1827486876,26.7966357,58.3612893
1827795958,26.7297576,58.3779821
1827795961,26.7289859,58.3782063
1827795963,26.7290686,58.3782141
1827795964,26.728884,58.3782152
1827795966,26.7291205,58.378231
1827795968,26.7288055,58.3782341
1827795969,26.7288495,58.3782557
1827795971,26.729146,58.3782621
1827795973,26.7287081,58.3782821
1827795975,26.7288379,58.3783002
1827795976,26.7304749,58.3783048
1827795979,26.7292867,58.3783052
1827795982,26.7291452,58.378312
1827795984,26.7288393,58.3783431
1827795987,26.7290965,58.3783486
1827795990,26.7290181,58.3783653
1827795993,26.7289084,58.3783752
1827796014,26.7305894,58.3784539
1827796016,26.7334275,58.3784726
1827796018,26.7298649,58.3785878
1827796020,26.7300188,58.3786793
1827796021,26.7300961,58.3788021
1827796022,26.7301835,58.3789112
1827796023,26.7302068,58.3789624
1827796024,26.7318475,58.3789816
1827796025,26.7322237,58.3789935
1827796026,26.7315473,58.3790047
1827796028,26.7326095,58.3789565
1827796029,26.7308133,58.3790677
1827796031,26.7321538,58.3790644
1827796033,26.7325167,58.3791626
1827796035,26.7329208,58.379189
1827796037,26.7330719,58.3792491
1827796039,26.7328258,58.3792664
1827796042,26.7329519,58.3793388
1827796045,26.733246,58.3794253
1827796066,26.7342663,58.3798722
1827837094,26.6825438,58.3534846
1827837099,26.6842236,58.3551061
1827837102,26.6843587,58.3552333
1827837105,26.684323,58.355301
1827837107,26.6827097,58.3556298
1827837109,26.6829839,58.3556898
1827837110,26.6810446,58.3568599
1827837112,26.681055,58.3569598
1827837114,26.6809425,58.3571272
1827837116,26.6806538,58.3572059
1827837118,26.6804766,58.3572541
1827837121,26.6801823,58.3577519
1827837124,26.680316,58.3578116
1827837127,26.6804719,58.3578811
1870777763,26.7052989,58.3889018
1881499642,26.7836923,58.379325
1889917269,26.7313761,58.3798931
1889917270,26.7313322,58.3799028
1889917272,26.7312857,58.3799501
1889917273,26.7311394,58.379953
1889917275,26.7313161,58.3799805
1889917276,26.731236,58.3800297
1889917281,26.732067,58.3800934
1889917283,26.7322244,58.380105
1889917285,26.7323183,58.380131
1889917287,26.7278489,58.3801375
1889917288,26.7281132,58.3801585
1889917290,26.7320179,58.3801698
1889917293,26.7279309,58.3801832
1889917302,26.7322741,58.3802888
1889917304,26.7284224,58.3803351
1889917305,26.7322769,58.3803626
1889917308,26.7284693,58.3804046
1889917310,26.7318598,58.3804151
1889917313,26.7283589,58.380464
1889917316,26.7323162,58.3804701
1889917318,26.7271647,58.3805064
1889917319,26.7272628,58.3805349
1889917320,26.7331039,58.380515
1889917325,26.728958,58.3806652
1889917330,26.7288276,58.3807075
1889917331,26.7277846,58.3807361
1889917333,26.7276797,58.3807433
1889917334,26.7291264,58.3807607
1889917339,26.7289936,58.3807941
1889917340,26.7290394,58.3808179
1889917344,26.7290739,58.380836
1889917350,26.729348,58.3809338
1889917351,26.7288172,58.3809402
1889917354,26.7289083,58.3809648
1889917357,26.7266194,58.3817958
1889917359,26.7267381,58.3833256
1889917369,26.7263267,58.3837482
1889973090,26.7349586,58.3784347
1889973094,26.7348722,58.3784355
1889973097,26.7351164,58.3785913
1889973100,26.7362728,58.3785969
1889973104,26.7341322,58.3787326
1889973106,26.734866,58.3787367
1889973108,26.7339471,58.3787419
1889973110,26.733421,58.3787452
1889973119,26.7336558,58.3787543
1889973126,26.7340373,58.3787866
1889973140,26.7340705,58.3788031
1889973173,26.7348643,58.3788186
1889973176,26.7351108,58.3788483
1889973189,26.7341787,58.3788567
1889973195,26.7332124,58.3788654
1889973209,26.7342893,58.3789115
1889973231,26.7333592,58.3789297
1889973237,26.734397,58.3789648
1889973246,26.7330064,58.378984
1889973249,26.7329434,58.3790202
1889973254,26.7345203,58.3790259
1889973257,26.7331524,58.3790521
1889973260,26.7326204,58.3790716
1889973263,26.7329158,58.3790752
1889973266,26.7346857,58.3791079
1889973269,26.7332506,58.3791455
1889973271,26.7329772,58.3791556
1889973272,26.7333762,58.3792061
1889973274,26.7334877,58.3792599
1889973277,26.7335971,58.3793127
1889973279,26.7342591,58.3793683
1889973281,26.7337083,58.3793663
1889973283,26.733846,58.3794328
1889973307,26.7337143,58.3795103
1889973312,26.7338754,58.3795809
1889973315,26.7347312,58.3796283
1889973318,26.73411,58.3796934
1889973321,26.733999,58.3797551
1889973324,26.7343668,58.3798136
1890582123,26.6784762,58.3577361
1890582124,26.6778753,58.3579274
1890582127,26.6787976,58.3580256
1890582128,26.6774253,58.358054
1890582129,26.6754935,58.3580965
1890582130,26.675697,58.3581358
1890582131,26.6792738,58.3581527
1890582132,26.6735694,58.3582033
1890582133,26.6781826,58.3582044
1890582135,26.6747899,58.3583015
1890582136,26.6775156,58.3583329
1890582137,26.6777434,58.358346
1890582139,26.6759468,58.3583961
1890582140,26.6776649,58.3583685
1890582142,26.6762288,58.358486
1890582143,26.6781531,58.3585178
1890582145,26.6739458,58.3585474
1890582146,26.67388,58.3585666
1890582147,26.6766608,58.3585984
1890582148,26.6751786,58.358645
1890582149,26.6767286,58.3586602
1890582150,26.6751258,58.3586621
1890582152,26.6765037,58.3587501
1890582153,26.6773778,58.3587726
1890582154,26.6769605,58.3588938
1890582155,26.6755292,58.359046
1891995719,26.7670899,58.380003
1892008188,26.7719814,58.3795159
1892008190,26.7680164,58.3799205
1892008192,26.7705828,58.3796694
1892008194,26.7701807,58.3797097
1892008196,26.7642949,58.3801402
1892008198,26.7688532,58.3798384
1900919345,26.6780864,58.3582338
1900919348,26.6783271,58.3584608
1900966620,26.6912188,58.3735076
1900966623,26.6914195,58.3736039
1900966627,26.6912424,58.3737069
1900966628,26.6917143,58.3737455
1900966631,26.6909594,58.3738716
1900966633,26.6918526,58.3739937
1900966634,26.6920798,58.3740096
1900966640,26.6913646,58.3741095
1900966643,26.6913083,58.3741107
1900966646,26.6914255,58.3741187
1900966649,26.6912498,58.3741218
1900966651,26.6920633,58.3741368
1900966681,26.6912041,58.3741372
1900966685,26.6911654,58.3741525
1900966688,26.6914852,58.3741531
1900966692,26.6911338,58.3741673
1900966693,26.6921196,58.3741742
1900966694,26.6915332,58.3741808
1900966695,26.6911104,58.3741857
1900966696,26.6910963,58.3742078
1900966698,26.6915754,58.3742158
1900966700,26.6899039,58.3742404
1900966701,26.6911022,58.3742459
1900966703,26.6916058,58.3742625
1900966708,26.6902609,58.374278
1900966710,26.6911174,58.3742846
1900966713,26.6916187,58.3743079
1900966716,26.6911607,58.3743386
1900966741,26.6901321,58.3743529
1900966743,26.6916199,58.3743583
1900966746,26.691176,58.3743792
1900966750,26.6916012,58.3743994
1900966752,26.6911818,58.3744136
1900966753,26.691566,58.3744406
1900966755,26.6911783,58.3744547
1900966756,26.6906555,58.3744648
1900966757,26.6903603,58.3744654
1900966762,26.6915168,58.374475
1900966764,26.6911607,58.3744897
1900966766,26.6914501,58.3745075
1900966769,26.6911361,58.3745247
1900966771,26.6913845,58.3745272
1900966777,26.6912931,58.3745462
1900966801,26.6904427,58.3745521
1900966803,26.6911069,58.3745524
1900966808,26.691197,58.3745732
1900966809,26.6908877,58.3745743
1900966810,26.6903731,58.3745825
1900966811,26.6909158,58.3745856
1900966812,26.6911022,58.3745929
1900966813,26.6909533,58.3745979
1900966814,26.6914532,58.3746078
1900966815,26.6909964,58.3746085
1900966818,26.6903217,58.3746224
1900966819,26.6909373,58.3746242
1900966822,26.691101,58.3746285
1900966824,26.690891,58.3746408
1900966827,26.6920271,58.3746468
1900966830,26.6908535,58.3746558
1900966833,26.6902836,58.3746633
1900966836,26.6908254,58.3746709
1900966861,26.6908002,58.3746884
1900966865,26.6902677,58.3746944
1900966866,26.6910659,58.3747001
1900966867,26.690778,58.374708
1900966869,26.6902618,58.3747205
1900966870,26.6910559,58.3747274
1900966871,26.6907575,58.3747363
1900966872,26.6902215,58.3747432
1900966874,26.6910512,58.3747526
1900966877,26.6907446,58.3747565
1900966879,26.6907382,58.3747759
1900966882,26.69105,58.3747778
1900966884,26.6907352,58.3747931
1900966887,26.691053,58.3747968
1900966890,26.6914234,58.3748022
1900966893,26.6913531,58.3748035
1900966896,26.6907372,58.3748078
1900966899,26.6914948,58.3748081
1900966922,26.6912787,58.3748093
1900966923,26.691554,58.3748157
1900966924,26.6910606,58.3748163
1900966925,26.6911967,58.3748191
1900966926,26.6907521,58.3748234
1900966927,26.691619,58.3748308
1900966928,26.6907803,58.3748381
1900966929,26.6910205,58.3748381
1900966930,26.6910868,58.3748381
1900966932,26.6911249,58.3748502
1900966934,26.6916787,58.3748544
1900966936,26.6911845,58.3748659
1900966939,26.691221,58.3748737
1900966942,26.6917168,58.374875
1900966944,26.6912773,58.3748798
1900966947,26.6914396,58.3748928
1900966950,26.6917428,58.3748989
1900966953,26.6915589,58.3748998
1900966956,26.691655,58.3749024
1900966979,26.6918256,58.3749163
1900966980,26.6919715,58.3749313
1900966981,26.6901768,58.3749538
1900966982,26.6902887,58.3749584
1900966983,26.6903232,58.3749719
1900966984,26.6905997,58.3749788
1900966985,26.6903531,58.3749821
1900966987,26.6903964,58.3749919
1900966988,26.6905786,58.3749922
1900966989,26.6904363,58.3749987
1900966992,26.6905528,58.3750008
1900966995,26.6904749,58.375003
1900966998,26.6905206,58.3750036
1900967004,26.6908382,58.3750452
1900967015,26.6919361,58.3751119
1900967039,26.690124,58.3751656
1902654953,26.7270309,58.3772264
1902654955,26.7238286,58.3786962
1902654958,26.7243542,58.3788529
1902654960,26.7232338,58.3789289
1902654962,26.7233389,58.3792388
1914548297,26.6888834,58.354012
1914548300,26.6894368,58.3540455
1914548301,26.6887005,58.3541602
1914548302,26.6894097,58.3541966
1914548303,26.688531,58.3542977
1914548304,26.6893841,58.3543393
1914548305,26.6896648,58.3543522
1914548307,26.6883482,58.3544458
1914548308,26.6893568,58.3544914
1914548309,26.6881701,58.3545902
1914548311,26.6893293,58.3546448
1914548314,26.6876112,58.3550432
1914548316,26.6892415,58.3551342
1914548321,26.6801664,58.3557322
1914548322,26.6833852,58.3577713
1914548323,26.6832626,58.3577981
1914548324,26.6834143,58.357806
1914548325,26.6831508,58.3578255
1914548326,26.6811486,58.3578149
1914548327,26.6830589,58.3578864
1914548328,26.68142,58.3579239
1914548329,26.6828981,58.3580097
1914548330,26.6841351,58.3582059
1914548331,26.684545,58.3584334
1914548339,26.6887411,58.3603528
1914548340,26.6869725,58.3621621
1914548341,26.6871197,58.3623084
1914548342,26.6872748,58.3623745
1914548343,26.6873521,58.3624248
1914548344,26.6873914,58.3624925
1914548345,26.6877951,58.362614
1914548346,26.6874988,58.3626772
1914548347,26.6877123,58.3627456
1914548348,26.6879161,58.363017
1914548349,26.6787828,58.3628903
1914548350,26.6880503,58.3631624
1914548351,26.6881835,58.3632623
1914548352,26.6881789,58.363377
1924810347,26.7184124,58.3813805
1924824250,26.7208568,58.3801143
1924824252,26.718752,58.3812586
1924824253,26.718642,58.3812274
1924824255,26.7187518,58.3811206
1924824256,26.7185744,58.3812886
1924824257,26.7187428,58.3813012
1924824260,26.7185777,58.3812564
1924824263,26.7187191,58.3812355
1924824265,26.7208308,58.3800722
1924824266,26.718697,58.3813208
1924824267,26.7186079,58.381314
1924824268,26.7186348,58.3813214
1924824269,26.7185841,58.3813007
1924825357,26.7152387,58.3832792
1924826848,26.7099545,58.3823392
1927527471,26.7274768,58.3786111
1927527477,26.7279501,58.378808
1929024888,26.6901429,58.3750898
1929024890,26.6950816,58.375478
1929024908,26.6950869,58.3755427
1929024910,26.6950635,58.3756252
1929024912,26.6945832,58.3756481
1929024918,26.6945524,58.3757225
1929024920,26.6945746,58.3757694
1929024921,26.6959414,58.3756363
1929024922,26.6946361,58.3758319
1929024925,26.6968522,58.3759186
1929024932,26.6961579,58.3761424
1929024934,26.6968058,58.3761683
1935088536,26.7538383,58.3811131
1935163429,26.8075714,58.3723076
1935163451,26.8058234,58.3723709
1935163465,26.8201846,58.3730209
1935163477,26.8182816,58.3730801
1935163490,26.8040596,58.3720565
1935163495,26.8033347,58.3720466
1935163499,26.802542,58.3720577
1935163501,26.8059177,58.372132
1935163504,26.8012452,58.3721326
1935163507,26.8068075,58.3721732
1935163510,26.8008808,58.3721676
1935163513,26.7998234,58.3722121
1935163517,26.8074999,58.3722127
1935163519,26.7994562,58.3722169
1935163529,26.8000475,58.3722495
1935163531,26.8002673,58.3722297
1935163534,26.799318,58.3723235
1935163538,26.8076974,58.3722252
1935163542,26.7998578,58.3722919
1935163547,26.7999712,58.3723091
1935163554,26.8111065,58.3724128
1935163562,26.7990137,58.3724336
1935163570,26.8121718,58.3724793
1935163576,26.7981725,58.3726136
1935163579,26.8148558,58.3726271
1935163582,26.8165236,58.3727252
1935163585,26.7974403,58.3727559
1935163588,26.82407,58.3727979
1935163606,26.819257,58.3728815
1935163608,26.7967244,58.3728862
1935163610,26.8202804,58.3729413
1935163612,26.824548,58.3729537
1935163615,26.824636,58.3730143
1935163618,26.8238186,58.3729558
1935163621,26.8226911,58.3730488
1935163624,26.7958811,58.373049
1935163627,26.8233314,58.3730555
1935163633,26.8247155,58.3730682
1935163634,26.8249334,58.3731139
1935163637,26.7949658,58.3731861
1935163640,26.7943581,58.3733225
1935163643,26.7937865,58.3734782
1935163646,26.7931059,58.3736129
1935163649,26.7923312,58.3737638
1935163651,26.7915407,58.3738795
1935163668,26.7907425,58.3739907
1935163669,26.7900543,58.3741276
1935163670,26.7886699,58.3744283
1935163671,26.7876416,58.3746461
1935163672,26.786985,58.3747995
1935163673,26.7864455,58.3749051
1935163674,26.7859883,58.3751003
1935163677,26.784112,58.3755479
1935163679,26.7836178,58.3756726
1935163681,26.7832296,58.3758137
1935163684,26.7829774,58.3760157
1935163686,26.7824289,58.3761969
1935163689,26.7814958,58.3765001
1935163692,26.7810947,58.3766225
1935163695,26.780515,58.3768109
1935163698,26.7799073,58.3770014
1935163700,26.7794294,58.3771391
1935163703,26.7787898,58.3773316
1935163706,26.7769594,58.3774231
1935163727,26.7767125,58.3775958
1935163728,26.7778156,58.3775996
1935163729,26.7774667,58.3776389
1935163731,26.7765878,58.3777265
1935163732,26.7765007,58.3778549
1935163733,26.7763911,58.3780387
1935163734,26.7763005,58.3781438
1935163735,26.7761718,58.3782222
1935190363,26.7991596,58.3713093
1935190364,26.7993323,58.3715797
1935190365,26.7994711,58.3718675
1935190366,26.7995072,58.3719645
1935190367,26.7995034,58.3721121
1935190368,26.7811886,58.3730255
1935190370,26.7803339,58.3744283
1935190372,26.7804851,58.3743996
1935190373,26.7810287,58.3745041
1935190374,26.780228,58.3744894
1935190375,26.7803657,58.3745639
1935190377,26.7801779,58.3748096
1935190379,26.7798916,58.3749046
1935190380,26.780054,58.3749567
1935190381,26.7810004,58.3748068
1935190383,26.779631,58.3752398
1935190384,26.7799685,58.3750733
1935190385,26.7809593,58.3752932
1935190391,26.7795002,58.3756374
1935190392,26.7805803,58.3754434
1935190393,26.7795057,58.3753893
1935190394,26.7803912,58.3755189
1935190395,26.7801919,58.3755795
1935190398,26.7796319,58.3757595
1935190403,26.7791472,58.3757639
1935190405,26.7789861,58.3759647
1935190408,26.7786203,58.3763496
1935190411,26.778515,58.376485
1935190414,26.7784009,58.3765486
1935190418,26.7779124,58.3770161
1935190422,26.7775809,58.3773155
1935190424,26.7773904,58.3774883
1935190426,26.7772367,58.3776354
1940777694,26.6715068,58.3654005
1940777697,26.6695804,58.3667623
1940777698,26.6690966,58.3671058
1940777699,26.6680471,58.3678211
1940777700,26.6666282,58.3687584
1940777703,26.6623119,58.371631
1946225211,26.6931243,58.3651264
1946225212,26.6929751,58.3651771
1946225213,26.6914517,58.3653627
1946225214,26.6915059,58.3655551
1946225215,26.6905766,58.3656974
1946225216,26.6942724,58.3655012
1946225217,26.6942009,58.3655628
1946225229,26.6955952,58.365933
1946225231,26.695523,58.3659909
1946225232,26.6936769,58.3660141
1946225234,26.6958909,58.3660297
1946225235,26.6956653,58.3660379
1946225236,26.6937055,58.3660566
1946225238,26.6958199,58.3660845
1946225239,26.6949674,58.3664367
1946225260,26.6943728,58.3668965
1946225286,26.6938166,58.367629
1946225289,26.6925435,58.368332
1946225291,26.692457,58.3684
1946225295,26.692799,58.3684228
1946225296,26.6927176,58.3684863
1946225297,26.6919991,58.3690296
1946225300,26.6913197,58.3695804
1946225302,26.6903362,58.3700686
1946225304,26.6906003,58.3701314
1952096136,26.6816056,58.3566487
1952096137,26.6812117,58.3567516
1952096138,26.6817618,58.3568471
1952096139,26.6820118,58.3576893
1952096141,26.6743948,58.3592033
1952096142,26.6739102,58.3593532
1952096143,26.675316,58.359402
1952096144,26.6736293,58.3594434
1952096145,26.6750711,58.3594787
1952096146,26.6733196,58.3595429
1974343640,26.6911791,58.3730399
1974343647,26.6909472,58.3733771
1974343653,26.6924921,58.3736818
1974343655,26.692644,58.3737889
1974343668,26.6927163,58.3738771
1974343680,26.6927452,58.3739577
1974343681,26.689663,58.3741216
1974343682,26.6926567,58.374481
1974343684,26.693425,58.3745322
1974343685,26.6936107,58.374577
1974343686,26.6937105,58.3746414
1974343687,26.6925837,58.3746769
1974343689,26.6937386,58.3746856
1974343690,26.6926553,58.3747533
1974343692,26.693759,58.3747768
1974343693,26.6928445,58.3747801
1974343694,26.6929545,58.3748311
1974343695,26.6926937,58.3748418
1974343696,26.6933302,58.3749572
1974343697,26.6927167,58.3749839
1974343698,26.6909037,58.3752068
1974343701,26.6926681,58.3752933
1974343702,26.693249,58.3753214
1974343703,26.6908732,58.3753407
1974343704,26.6936285,58.3753446
1974343705,26.6908732,58.3753943
1974343706,26.6910138,58.3760338
2015826093,26.7485471,58.3778085
2015826094,26.7478852,58.3782763
2015826095,26.7486313,58.3786837
2015826096,26.7475752,58.3783576
2015826097,26.746717,58.3779211
2031860906,26.6648242,58.3484829
2031860908,26.6689117,58.3493733
2031860910,26.6667119,58.3498438
2031860911,26.6712696,58.3508405
2031860912,26.6697174,58.3514656
2031860913,26.6693646,58.3520255
2052668311,26.7194752,58.3799608
2110239084,26.7791736,58.3742269
2110239085,26.7799544,58.3742778
2110239086,26.780415,58.3743714
2110239087,26.7796167,58.3753189
2110239088,26.7797402,58.3753481
2110239980,26.7382013,58.3429789
2110802784,26.7468524,58.3932559
2110802785,26.8055894,58.4132691
2110802786,26.7772602,58.3954985
2110802790,26.7974129,58.4039938
2110802791,26.813636,58.3933475
2110802792,26.8009116,58.4071544
2110802796,26.8037655,58.4110549
2110802798,26.7500554,58.391754
2110802800,26.810235,58.3922257
2110802802,26.777091,58.3973552
2110802803,26.7913586,58.3962391
2110802806,26.7990058,58.4043535
2110802808,26.7528266,58.3893074
2110802810,26.8117209,58.3940408
2110802812,26.7501588,58.391844
2110802822,26.7982712,58.4040275
2110802827,26.7884873,58.3974008
2110802829,26.7930651,58.395747
2110802831,26.7933128,58.395439
2110802834,26.7896261,58.3966891
2110802837,26.7453575,58.3923517
2110802839,26.8052461,58.413123
2110802841,26.7969902,58.3901058
2110802843,26.8027141,58.4096386
2110802846,26.7475898,58.3937292
2110802848,26.8065968,58.3926379
2110802850,26.7476385,58.3898877
2110802852,26.7880668,58.3974702
2110802855,26.7978153,58.3996703
2110802857,26.7477927,58.3939423
2110802859,26.7773085,58.3944691
2110802862,26.7444565,58.3874093
2110802864,26.7944537,58.3938182
2110802872,26.7922037,58.3962025
2110802874,26.7981526,58.3885554
2110802877,26.7924763,58.3960996
2110802879,26.7887607,58.3972805
2110802881,26.7957207,58.3919334
2110802885,26.8048169,58.4126509
2110802887,26.7524559,58.3896183
2110802889,26.798672,58.3882338
2110802892,26.7988571,58.3881175
2110802894,26.7988886,58.3880135
2110802898,26.8125294,58.3937481
2110802901,26.7771784,58.3972371
2110802903,26.790603,58.3964425
2110802905,26.817905,58.3943359
2110802908,26.7829375,58.3974041
2110802910,26.8173267,58.415899
2110802916,26.8085291,58.413921
2110802917,26.746403,58.3929844
2110802918,26.798755,58.4042196
2110802919,26.7915183,58.3962144
2110802922,26.7511513,58.3909071
2110802924,26.7892914,58.3968438
2110802926,26.7426155,58.3859841
2110802928,26.7942157,58.4040388
2110802933,26.7937468,58.4039803
2110802935,26.7935434,58.4038238
2110802937,26.7992039,58.4046138
2113514209,26.617037,58.3821294
2121247093,26.7226751,58.3842881
2121247094,26.7230359,58.3844506
2132673640,26.7172084,58.363736
2132673642,26.7181017,58.3637369
2132673643,26.7170727,58.3637477
2132673644,26.7178326,58.3637412
2132673645,26.7179562,58.363731
2132673648,26.6779834,58.3667628
2132673649,26.6781667,58.3666892
2132673650,26.6779342,58.3668738
2132673651,26.6780279,58.3669444
2132673652,26.6782702,58.366954
2132673653,26.6771135,58.366842
2132673655,26.6774564,58.3669487
2132673656,26.677804,58.3670186
2132673657,26.6770757,58.3669255
2132673659,26.6777305,58.3670975
2132673661,26.6777193,58.3671383
2132673663,26.6785096,58.3671651
2132673665,26.6777515,58.3672302
2132673667,26.6786658,58.3671935
2132673669,26.6784342,58.3672707
2132673671,26.6788891,58.3672732
2132673673,26.6785955,58.3673094
2132673676,26.6780258,58.3673502
2132673679,26.6782368,58.3673455
2132673701,26.677992,58.3674042
2132673703,26.6782276,58.3675775
2132673705,26.6780184,58.3676284
2132673707,26.6782294,58.3677709
2132673727,26.7802165,58.371456
2132673734,26.7804641,58.3715904
2132673737,26.7814842,58.371933
2132673740,26.7803615,58.3722351
2132673742,26.7802309,58.37226
2132673745,26.7800784,58.3723347
2132673748,26.7810239,58.3723575
2132673751,26.7797922,58.3725259
2132673754,26.781097,58.3725007
2132673761,26.7800179,58.3727502
2132673764,26.7799184,58.372822
2132673767,26.779812,58.3728628
2132673774,26.78106,58.3729417
2132673777,26.7077314,58.3729853
2132673780,26.7072188,58.3731242
2132673783,26.7806446,58.3736979
2132673788,26.7055761,58.374145
2132673789,26.78045,58.3743858
2132673790,26.7806531,58.3744319
2132673792,26.7812287,58.3745457
2132673795,26.7812334,58.3746034
2132673797,26.7049413,58.3747547
2132673799,26.7033841,58.3748613
2132673801,26.7799402,58.3749149
2132673803,26.7801252,58.3750038
2132673804,26.7038049,58.3750223
2132673807,26.704126,58.3751169
2132673812,26.7043379,58.3751759
2132673813,26.7044801,58.3752027
2132673819,26.7796757,58.3753293
2132673821,26.7811488,58.3753367
2132673823,26.7049424,58.37537
2132673825,26.7795736,58.3753684
2132673827,26.780925,58.3753474
2132673837,26.7797945,58.3757072
2132673844,26.7785962,58.3764334
2132673850,26.7776323,58.3769599
2132673857,26.7775087,58.3771943
2132673859,26.7770245,58.3774978
2132673862,26.7771168,58.3775154
2132673864,26.7770504,58.3775906
2132673866,26.7769144,58.3776467
2132673868,26.7770283,58.377648
2132673870,26.7770383,58.3776983
2132673872,26.7778934,58.3777092
2132673873,26.7770937,58.377773
2132673875,26.7775494,58.3777627
2132673878,26.7780816,58.377789
2132673881,26.7772451,58.3778027
2132673884,26.7771518,58.3778205
2132673887,26.7777961,58.3778521
